,album_id,album_title,album_rd,album_seq,track_id,track_name,track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
105,1vhNGBTFoaSTLbHjPGFIlF,Wings,2016-10-10,12,7BFVLQASwcGrxEPsz1teIW,Am I Wrong,59,0.76,0.834,6,-4.992,1,0.0494,0.00125,1.07e-05,0.0868,0.679,107.988,audio_features,7BFVLQASwcGrxEPsz1teIW,spotify:track:7BFVLQASwcGrxEPsz1teIW,https://api.spotify.com/v1/tracks/7BFVLQASwcGrxEPsz1teIW,https://api.spotify.com/v1/audio-analysis/7BFVLQASwcGrxEPsz1teIW,213082,4
106,1vhNGBTFoaSTLbHjPGFIlF,Wings,2016-10-10,13,52d5NT69mkmr6WzvQJ9vHr,21st Century Girl,67,0.716,0.906,2,-3.539,1,0.0719,0.00424,0.0,0.0547,0.763,101.029,audio_features,52d5NT69mkmr6WzvQJ9vHr,spotify:track:52d5NT69mkmr6WzvQJ9vHr,https://api.spotify.com/v1/tracks/52d5NT69mkmr6WzvQJ9vHr,https://api.spotify.com/v1/audio-analysis/52d5NT69mkmr6WzvQJ9vHr,192597,4
107,1vhNGBTFoaSTLbHjPGFIlF,Wings,2016-10-10,14,3KVOfGrYVjoP1w8T2HVltm,2! 3!,64,0.442,0.928,7,-4.096,1,0.207,0.0257,0.0,0.1,0.601,169.847,audio_features,3KVOfGrYVjoP1w8T2HVltm,spotify:track:3KVOfGrYVjoP1w8T2HVltm,https://api.spotify.com/v1/tracks/3KVOfGrYVjoP1w8T2HVltm,https://api.spotify.com/v1/audio-analysis/3KVOfGrYVjoP1w8T2HVltm,272537,4
108,1vhNGBTFoaSTLbHjPGFIlF,Wings,2016-10-10,15,6dNOlenVY8vp29pkMZOd7c,Interlude: Wings,59,0.638,0.851,11,-3.042,0,0.0663,0.0102,0.0,0.114,0.6,124.992,audio_features,6dNOlenVY8vp29pkMZOd7c,spotify:track:6dNOlenVY8vp29pkMZOd7c,https://api.spotify.com/v1/tracks/6dNOlenVY8vp29pkMZOd7c,https://api.spotify.com/v1/audio-analysis/6dNOlenVY8vp29pkMZOd7c,144314,4
109,6THpewjqJ15ORBJkh5CEYb,You Never Walk Alone,2017-02-13,1,2j9ipQhjMruvvqN2azJgtF,Intro: Boy Meets Evil,49,0.573,0.89,5,-3.53,0,0.214,0.0212,0.0,0.132,0.242,130.251,audio_features,2j9ipQhjMruvvqN2azJgtF,spotify:track:2j9ipQhjMruvvqN2azJgtF,https://api.spotify.com/v1/tracks/2j9ipQhjMruvvqN2azJgtF,https://api.spotify.com/v1/audio-analysis/2j9ipQhjMruvvqN2azJgtF,121771,4
110,6THpewjqJ15ORBJkh5CEYb,You Never Walk Alone,2017-02-13,2,0Yqr9qtmhjYPUtsFB04g9R,Blood Sweat & Tears,53,0.584,0.885,0,-3.571,0,0.104,0.0244,0.0,0.357,0.605,92.9,audio_features,0Yqr9qtmhjYPUtsFB04g9R,spotify:track:0Yqr9qtmhjYPUtsFB04g9R,https://api.spotify.com/v1/tracks/0Yqr9qtmhjYPUtsFB04g9R,https://api.spotify.com/v1/audio-analysis/0Yqr9qtmhjYPUtsFB04g9R,217052,4
111,6THpewjqJ15ORBJkh5CEYb,You Never Walk Alone,2017-02-13,3,0Q2rXWKozTyewEaVUkFhmA,Begin,46,0.566,0.842,9,-5.222,0,0.0442,0.00357,0.000253,0.141,0.308,131.05,audio_features,0Q2rXWKozTyewEaVUkFhmA,spotify:track:0Q2rXWKozTyewEaVUkFhmA,https://api.spotify.com/v1/tracks/0Q2rXWKozTyewEaVUkFhmA,https://api.spotify.com/v1/audio-analysis/0Q2rXWKozTyewEaVUkFhmA,229740,4
112,6THpewjqJ15ORBJkh5CEYb,You Never Walk Alone,2017-02-13,4,66N38jZOApS3dGhy8ijBVV,Lie,50,0.541,0.779,6,-5.581,0,0.033,0.00338,0.0,0.177,0.501,94.069,audio_features,66N38jZOApS3dGhy8ijBVV,spotify:track:66N38jZOApS3dGhy8ijBVV,https://api.spotify.com/v1/tracks/66N38jZOApS3dGhy8ijBVV,https://api.spotify.com/v1/audio-analysis/66N38jZOApS3dGhy8ijBVV,215753,3
113,6THpewjqJ15ORBJkh5CEYb,You Never Walk Alone,2017-02-13,5,5grRCOfgYUpsGHsDHl4K1Y,Stigma,50,0.566,0.475,0,-5.556,0,0.089,0.148,0.0,0.139,0.335,136.442,audio_features,5grRCOfgYUpsGHsDHl4K1Y,spotify:track:5grRCOfgYUpsGHsDHl4K1Y,https://api.spotify.com/v1/tracks/5grRCOfgYUpsGHsDHl4K1Y,https://api.spotify.com/v1/audio-analysis/5grRCOfgYUpsGHsDHl4K1Y,216063,4
114,6THpewjqJ15ORBJkh5CEYb,You Never Walk Alone,2017-02-13,6,474dlSQ6pirpzcSf58cZOF,First Love,44,0.545,0.74,8,-5.997,0,0.308,0.364,0.0,0.164,0.671,86.842,audio_features,474dlSQ6pirpzcSf58cZOF,spotify:track:474dlSQ6pirpzcSf58cZOF,https://api.spotify.com/v1/tracks/474dlSQ6pirpzcSf58cZOF,https://api.spotify.com/v1/audio-analysis/474dlSQ6pirpzcSf58cZOF,189795,4
115,6THpewjqJ15ORBJkh5CEYb,You Never Walk Alone,2017-02-13,7,7MtCKC1shCaN0eaZoEd8yF,Reflection,43,0.555,0.607,2,-7.991,1,0.085,0.0135,1.59e-06,0.2,0.273,73.997,audio_features,7MtCKC1shCaN0eaZoEd8yF,spotify:track:7MtCKC1shCaN0eaZoEd8yF,https://api.spotify.com/v1/tracks/7MtCKC1shCaN0eaZoEd8yF,https://api.spotify.com/v1/audio-analysis/7MtCKC1shCaN0eaZoEd8yF,233917,4
116,6THpewjqJ15ORBJkh5CEYb,You Never Walk Alone,2017-02-13,8,25TIeoVFG1QKdMppHdjNq0,MAMA,44,0.543,0.739,5,-4.818,0,0.232,0.000226,2.14e-05,0.0816,0.466,185.832,audio_features,25TIeoVFG1QKdMppHdjNq0,spotify:track:25TIeoVFG1QKdMppHdjNq0,https://api.spotify.com/v1/tracks/25TIeoVFG1QKdMppHdjNq0,https://api.spotify.com/v1/audio-analysis/25TIeoVFG1QKdMppHdjNq0,212275,4
117,6THpewjqJ15ORBJkh5CEYb,You Never Walk Alone,2017-02-13,9,1GZ4rjIbktlYy1n7zmyCmq,Awake,47,0.35,0.498,3,-6.589,1,0.0332,0.023,1.99e-06,0.269,0.34,142.803,audio_features,1GZ4rjIbktlYy1n7zmyCmq,spotify:track:1GZ4rjIbktlYy1n7zmyCmq,https://api.spotify.com/v1/tracks/1GZ4rjIbktlYy1n7zmyCmq,https://api.spotify.com/v1/audio-analysis/1GZ4rjIbktlYy1n7zmyCmq,226161,4
118,6THpewjqJ15ORBJkh5CEYb,You Never Walk Alone,2017-02-13,10,6aDhj6RxOvQ4GFo9U7lZYi,Lost,46,0.547,0.838,9,-4.157,0,0.0544,0.000374,0.0,0.0562,0.47,85.018,audio_features,6aDhj6RxOvQ4GFo9U7lZYi,spotify:track:6aDhj6RxOvQ4GFo9U7lZYi,https://api.spotify.com/v1/tracks/6aDhj6RxOvQ4GFo9U7lZYi,https://api.spotify.com/v1/audio-analysis/6aDhj6RxOvQ4GFo9U7lZYi,241787,4
119,6THpewjqJ15ORBJkh5CEYb,You Never Walk Alone,2017-02-13,11,5tLC6mhPAWJ2s2Wr4A6qHX,BTS Cypher 4,45,0.817,0.797,1,-4.395,0,0.0839,0.00533,7.77e-06,0.0551,0.361,119.978,audio_features,5tLC6mhPAWJ2s2Wr4A6qHX,spotify:track:5tLC6mhPAWJ2s2Wr4A6qHX,https://api.spotify.com/v1/tracks/5tLC6mhPAWJ2s2Wr4A6qHX,https://api.spotify.com/v1/audio-analysis/5tLC6mhPAWJ2s2Wr4A6qHX,294463,4
120,6THpewjqJ15ORBJkh5CEYb,You Never Walk Alone,2017-02-13,12,6u6d06X2GzZ9AjPrh14MJH,Am I Wrong,43,0.76,0.834,6,-4.992,1,0.0494,0.00125,1.07e-05,0.0868,0.679,107.988,audio_features,6u6d06X2GzZ9AjPrh14MJH,spotify:track:6u6d06X2GzZ9AjPrh14MJH,https://api.spotify.com/v1/tracks/6u6d06X2GzZ9AjPrh14MJH,https://api.spotify.com/v1/audio-analysis/6u6d06X2GzZ9AjPrh14MJH,213082,4
121,6THpewjqJ15ORBJkh5CEYb,You Never Walk Alone,2017-02-13,13,6GxNA9J3P70amAXKUPghid,21st Century Girl,45,0.716,0.906,2,-3.539,1,0.0719,0.00424,0.0,0.0547,0.763,101.029,audio_features,6GxNA9J3P70amAXKUPghid,spotify:track:6GxNA9J3P70amAXKUPghid,https://api.spotify.com/v1/tracks/6GxNA9J3P70amAXKUPghid,https://api.spotify.com/v1/audio-analysis/6GxNA9J3P70amAXKUPghid,192597,4
122,6THpewjqJ15ORBJkh5CEYb,You Never Walk Alone,2017-02-13,14,0G1Y5QG8wULxMzm45vqPIZ,2! 3!,46,0.442,0.928,7,-4.096,1,0.207,0.0257,0.0,0.1,0.601,169.847,audio_features,0G1Y5QG8wULxMzm45vqPIZ,spotify:track:0G1Y5QG8wULxMzm45vqPIZ,https://api.spotify.com/v1/tracks/0G1Y5QG8wULxMzm45vqPIZ,https://api.spotify.com/v1/audio-analysis/0G1Y5QG8wULxMzm45vqPIZ,272537,4
123,6THpewjqJ15ORBJkh5CEYb,You Never Walk Alone,2017-02-13,15,2j1fFjWHCI9KJSwcuYAOyF,Spring Day,75,0.539,0.846,8,-3.192,1,0.0354,0.00631,1.71e-06,0.13,0.462,106.994,audio_features,2j1fFjWHCI9KJSwcuYAOyF,spotify:track:2j1fFjWHCI9KJSwcuYAOyF,https://api.spotify.com/v1/tracks/2j1fFjWHCI9KJSwcuYAOyF,https://api.spotify.com/v1/audio-analysis/2j1fFjWHCI9KJSwcuYAOyF,274097,4
124,6THpewjqJ15ORBJkh5CEYb,You Never Walk Alone,2017-02-13,16,3wyrhwPpV8uhMMEms4vG3X,Not Today,70,0.593,0.945,8,-3.408,1,0.126,0.00174,0.0,0.923,0.674,110.023,audio_features,3wyrhwPpV8uhMMEms4vG3X,spotify:track:3wyrhwPpV8uhMMEms4vG3X,https://api.spotify.com/v1/tracks/3wyrhwPpV8uhMMEms4vG3X,https://api.spotify.com/v1/audio-analysis/3wyrhwPpV8uhMMEms4vG3X,231860,4
125,6THpewjqJ15ORBJkh5CEYb,You Never Walk Alone,2017-02-13,17,7kyUapJyppdjzoAWB6XS14,Outro: Wings,69,0.651,0.903,11,-3.117,0,0.129,0.00503,0.0,0.0875,0.658,125.032,audio_features,7kyUapJyppdjzoAWB6XS14,spotify:track:7kyUapJyppdjzoAWB6XS14,https://api.spotify.com/v1/tracks/7kyUapJyppdjzoAWB6XS14,https://api.spotify.com/v1/audio-analysis/7kyUapJyppdjzoAWB6XS14,225447,4
126,6THpewjqJ15ORBJkh5CEYb,You Never Walk Alone,2017-02-13,18,2ZbYyDM0pacTwP2odNsdlo,A Supplementary Story: You Never Walk Alone,60,0.696,0.903,8,-4.788,1,0.151,0.00596,0.0,0.0668,0.59,127.994,audio_features,2ZbYyDM0pacTwP2odNsdlo,spotify:track:2ZbYyDM0pacTwP2odNsdlo,https://api.spotify.com/v1/tracks/2ZbYyDM0pacTwP2odNsdlo,https://api.spotify.com/v1/audio-analysis/2ZbYyDM0pacTwP2odNsdlo,156061,4
127,07Rq17GzCnIdWJcyVHb57G,Love Yourself 承 'Her',2017-09-18,1,61RvEx7GLYRHQhG7ldjJo1,Intro: Serendipity,66,0.477,0.581,8,-8.795,1,0.119,0.523,0.0,0.201,0.282,129.571,audio_features,61RvEx7GLYRHQhG7ldjJo1,spotify:track:61RvEx7GLYRHQhG7ldjJo1,https://api.spotify.com/v1/tracks/61RvEx7GLYRHQhG7ldjJo1,https://api.spotify.com/v1/audio-analysis/61RvEx7GLYRHQhG7ldjJo1,139972,4
128,07Rq17GzCnIdWJcyVHb57G,Love Yourself 承 'Her',2017-09-18,2,3uRLwBjI2TahxslcMTvpFs,DNA,75,0.599,0.775,1,-4.018,0,0.0543,0.0217,0.0,0.0678,0.696,129.817,audio_features,3uRLwBjI2TahxslcMTvpFs,spotify:track:3uRLwBjI2TahxslcMTvpFs,https://api.spotify.com/v1/tracks/3uRLwBjI2TahxslcMTvpFs,https://api.spotify.com/v1/audio-analysis/3uRLwBjI2TahxslcMTvpFs,223123,4
129,07Rq17GzCnIdWJcyVHb57G,Love Yourself 承 'Her',2017-09-18,3,5C6A1WXVfKvBBQmaFFnBgs,Best Of Me,70,0.655,0.756,8,-4.388,1,0.07,0.0298,0.0,0.396,0.469,121.936,audio_features,5C6A1WXVfKvBBQmaFFnBgs,spotify:track:5C6A1WXVfKvBBQmaFFnBgs,https://api.spotify.com/v1/tracks/5C6A1WXVfKvBBQmaFFnBgs,https://api.spotify.com/v1/audio-analysis/5C6A1WXVfKvBBQmaFFnBgs,227191,4
130,07Rq17GzCnIdWJcyVHb57G,Love Yourself 承 'Her',2017-09-18,4,6pp6xf9zS55GD4nr318XUH,dimple,72,0.612,0.844,5,-4.694,0,0.0757,0.14,0.0,0.289,0.652,134.872,audio_features,6pp6xf9zS55GD4nr318XUH,spotify:track:6pp6xf9zS55GD4nr318XUH,https://api.spotify.com/v1/tracks/6pp6xf9zS55GD4nr318XUH,https://api.spotify.com/v1/audio-analysis/6pp6xf9zS55GD4nr318XUH,196776,4
131,07Rq17GzCnIdWJcyVHb57G,Love Yourself 承 'Her',2017-09-18,5,1ZPeaPDjQOOC8hw1mNjyjF,Pied Piper,75,0.583,0.712,2,-4.942,0,0.0326,0.2,0.0,0.268,0.778,94.051,audio_features,1ZPeaPDjQOOC8hw1mNjyjF,spotify:track:1ZPeaPDjQOOC8hw1mNjyjF,https://api.spotify.com/v1/tracks/1ZPeaPDjQOOC8hw1mNjyjF,https://api.spotify.com/v1/audio-analysis/1ZPeaPDjQOOC8hw1mNjyjF,245621,4
132,07Rq17GzCnIdWJcyVHb57G,Love Yourself 承 'Her',2017-09-18,6,6OeYM2861GaP3D1pbBqmbp,Skit: Billboard Music Awards Speech,49,0.315,0.694,3,-15.389,1,0.398,0.38,0.000203,0.66,0.327,90.586,audio_features,6OeYM2861GaP3D1pbBqmbp,spotify:track:6OeYM2861GaP3D1pbBqmbp,https://api.spotify.com/v1/tracks/6OeYM2861GaP3D1pbBqmbp,https://api.spotify.com/v1/audio-analysis/6OeYM2861GaP3D1pbBqmbp,107062,3
133,07Rq17GzCnIdWJcyVHb57G,Love Yourself 承 'Her',2017-09-18,7,4gZGAVECoiutzp64KSHNjE,MIC Drop,67,0.667,0.889,6,-4.851,1,0.0917,0.00912,0.0,0.0816,0.541,169.961,audio_features,4gZGAVECoiutzp64KSHNjE,spotify:track:4gZGAVECoiutzp64KSHNjE,https://api.spotify.com/v1/tracks/4gZGAVECoiutzp64KSHNjE,https://api.spotify.com/v1/audio-analysis/4gZGAVECoiutzp64KSHNjE,238193,4
134,07Rq17GzCnIdWJcyVHb57G,Love Yourself 承 'Her',2017-09-18,8,5vOT8VO87TAnUjh0oADwb1,Go Go,72,0.856,0.617,10,-5.308,0,0.084,0.171,0.0,0.0857,0.759,136.081,audio_features,5vOT8VO87TAnUjh0oADwb1,spotify:track:5vOT8VO87TAnUjh0oADwb1,https://api.spotify.com/v1/tracks/5vOT8VO87TAnUjh0oADwb1,https://api.spotify.com/v1/audio-analysis/5vOT8VO87TAnUjh0oADwb1,235780,4
135,07Rq17GzCnIdWJcyVHb57G,Love Yourself 承 'Her',2017-09-18,9,559U79ujLJSP6OUyH2nGLl,Outro: Her,60,0.48,0.927,3,-5.704,1,0.27,0.317,0.0,0.0583,0.45,88.804,audio_features,559U79ujLJSP6OUyH2nGLl,spotify:track:559U79ujLJSP6OUyH2nGLl,https://api.spotify.com/v1/tracks/559U79ujLJSP6OUyH2nGLl,https://api.spotify.com/v1/audio-analysis/559U79ujLJSP6OUyH2nGLl,228613,4
136,4NIqCxqP9o8Tp6tGLBqd8O,Love Yourself 轉 'Tear',2018-05-18,1,5rNZsITjXf23iFkRA924FV,Intro: Singularity,69,0.775,0.272,1,-9.126,0,0.091,0.56,0.00278,0.112,0.198,103.991,audio_features,5rNZsITjXf23iFkRA924FV,spotify:track:5rNZsITjXf23iFkRA924FV,https://api.spotify.com/v1/tracks/5rNZsITjXf23iFkRA924FV,https://api.spotify.com/v1/audio-analysis/5rNZsITjXf23iFkRA924FV,196998,3
137,4NIqCxqP9o8Tp6tGLBqd8O,Love Yourself 轉 'Tear',2018-05-18,2,6m1TWFMeon7ai9XLOzdbiR,FAKE LOVE,77,0.557,0.719,2,-4.515,0,0.0371,0.00267,0.0,0.306,0.345,77.502,audio_features,6m1TWFMeon7ai9XLOzdbiR,spotify:track:6m1TWFMeon7ai9XLOzdbiR,https://api.spotify.com/v1/tracks/6m1TWFMeon7ai9XLOzdbiR,https://api.spotify.com/v1/audio-analysis/6m1TWFMeon7ai9XLOzdbiR,242334,4
138,4NIqCxqP9o8Tp6tGLBqd8O,Love Yourself 轉 'Tear',2018-05-18,3,7DEKa5Z7Cl8s3Y7imb88OM,The Truth Untold (feat. Steve Aoki),72,0.571,0.422,1,-7.561,0,0.0422,0.374,0.0,0.127,0.169,113.016,audio_features,7DEKa5Z7Cl8s3Y7imb88OM,spotify:track:7DEKa5Z7Cl8s3Y7imb88OM,https://api.spotify.com/v1/tracks/7DEKa5Z7Cl8s3Y7imb88OM,https://api.spotify.com/v1/audio-analysis/7DEKa5Z7Cl8s3Y7imb88OM,242293,4
139,4NIqCxqP9o8Tp6tGLBqd8O,Love Yourself 轉 'Tear',2018-05-18,4,1MX0g22bQkr9HDVe37fLnN,134340,67,0.665,0.687,11,-6.466,0,0.0547,0.155,9.28e-05,0.173,0.651,106.023,audio_features,1MX0g22bQkr9HDVe37fLnN,spotify:track:1MX0g22bQkr9HDVe37fLnN,https://api.spotify.com/v1/tracks/1MX0g22bQkr9HDVe37fLnN,https://api.spotify.com/v1/audio-analysis/1MX0g22bQkr9HDVe37fLnN,230063,4
140,4NIqCxqP9o8Tp6tGLBqd8O,Love Yourself 轉 'Tear',2018-05-18,5,1YO4xJXhh9A1Feg9k8xuy2,Paradise,67,0.551,0.828,5,-5.523,1,0.352,0.214,0.0,0.0571,0.928,139.662,audio_features,1YO4xJXhh9A1Feg9k8xuy2,spotify:track:1YO4xJXhh9A1Feg9k8xuy2,https://api.spotify.com/v1/tracks/1YO4xJXhh9A1Feg9k8xuy2,https://api.spotify.com/v1/audio-analysis/1YO4xJXhh9A1Feg9k8xuy2,211224,4
